lake_id,classic.group,Target_taxon,biovol,Survey,total.biov
2010214,GREEN ALGAE,Crucigenia,312,NLA 2017,9544.95
2010214,CRYPTOPHYTES,Cryptomonas,2690,NLA 2017,9544.95
2010214,CHRYSOPHYTES,Dinobryon,282,NLA 2017,9544.95
2010214,CYANOBACTERIA,Macrospermum,108,NLA 2017,9544.95
2010214,CYANOBACTERIA,Merismopedia,509.6,NLA 2017,9544.95
2010214,GREEN ALGAE,Oocystis,47.7,NLA 2017,9544.95
2010214,EUGLENOIDS,Phacus,184,NLA 2017,9544.95
2010214,CYANOBACTERIA,Planktolyngbya,1.72,NLA 2017,9544.95
2010214,CRYPTOPHYTES,Rhodomonas,2635,NLA 2017,9544.95
2010214,GREEN ALGAE,Tetraedron,97.2,NLA 2017,9544.95
2010215,CYANOBACTERIA,Aphanocapsa,0.211,NLA 2017,5886.511
2010215,CYANOBACTERIA,Chroococcus,15.5,NLA 2017,5886.511
2010215,OTHER,Chrysochromulina,22.9,NLA 2017,5886.511
2010215,DIATOMS,Denticula,169,NLA 2017,5886.511
2010215,GREEN ALGAE,Lagerheimia,467,NLA 2017,5886.511
2010215,CYANOBACTERIA,Merismopedia,212,NLA 2017,5886.511
2010215,CYANOBACTERIA,Microcystis,14.6,NLA 2017,5886.511
2010215,CHRYSOPHYTES,Ochromonas,43.3,NLA 2017,5886.511
2010215,GREEN ALGAE,Oocystis,4380,NLA 2017,5886.511
2010215,CRYPTOPHYTES,Rhodomonas,383,NLA 2017,5886.511
2010215,GREEN ALGAE,Tetraselmis,179,NLA 2017,5886.511
2010216,GREEN ALGAE,Chlorella,162,NLA 2017,2162.88
2010216,CYANOBACTERIA,Chroococcus,46.31,NLA 2017,2162.88
2010216,GREEN ALGAE,Coelastrum,61.5,NLA 2017,2162.88
2010216,DIATOMS,Fragilaria,682,NLA 2017,2162.88
2010216,GREEN ALGAE,Nephrocytium,8.87,NLA 2017,2162.88
2010216,GREEN ALGAE,Oocystis,153,NLA 2017,2162.88
2010216,CYANOBACTERIA,Planktolyngbya,28.2,NLA 2017,2162.88
2010216,CRYPTOPHYTES,Rhodomonas,845,NLA 2017,2162.88
2010216,GREEN ALGAE,Selenastrum,61,NLA 2017,2162.88
2010216,GREEN ALGAE,Sphaerocystis,115,NLA 2017,2162.88
2010217,CYANOBACTERIA,Aphanizomenon,491,NLA 2017,10801.192
2010217,GREEN ALGAE,Characium,0.727,NLA 2017,10801.192
2010217,GREEN ALGAE,Chlamydomonas,106,NLA 2017,10801.192
2010217,GREEN ALGAE,Chlorella,43.7,NLA 2017,10801.192
2010217,CYANOBACTERIA,Chroococcus,0.565,NLA 2017,10801.192
2010217,CRYPTOPHYTES,Cryptomonas,2880,NLA 2017,10801.192
2010217,CHRYSOPHYTES,Dinobryon,634,NLA 2017,10801.192
2010217,CYANOBACTERIA,Macrospermum,689,NLA 2017,10801.192
2010217,CYANOBACTERIA,Microcystis,4010,NLA 2017,10801.192
2010217,CRYPTOPHYTES,Rhodomonas,1014,NLA 2017,10801.192
2010217,GREEN ALGAE,Scenedesmus,10.8,NLA 2017,10801.192
2010217,GREEN ALGAE,Sphaerocystis,11.4,NLA 2017,10801.192
2010217,GREEN ALGAE,Staurastrum,910,NLA 2017,10801.192
2010218,GREEN ALGAE,Ankyra,41.6,NLA 2017,50403.429
2010218,DIATOMS,Asterionella,1270,NLA 2017,50403.429
2010218,GREEN ALGAE,Chlamydomonas,47.5,NLA 2017,50403.429
2010218,GREEN ALGAE,Chlorella,27.9,NLA 2017,50403.429
2010218,CYANOBACTERIA,Chroococcus,15.5,NLA 2017,50403.429
2010218,GREEN ALGAE,Closteriopsis,240,NLA 2017,50403.429
2010218,DIATOMS,Cocconeis,61.8,NLA 2017,50403.429
2010218,CYANOBACTERIA,Dolichospermum,10100,NLA 2017,50403.429
2010218,GREEN ALGAE,Drepanochloris,1.73,NLA 2017,50403.429
2010218,DIATOMS,Fragilaria,32700,NLA 2017,50403.429
2010218,GREEN ALGAE,Monoraphidium,5.82,NLA 2017,50403.429
2010218,CHRYSOPHYTES,Ochromonas,144,NLA 2017,50403.429
2010218,GREEN ALGAE,Oocystis,493,NLA 2017,50403.429
2010218,GREEN ALGAE,Pediastrum,1220,NLA 2017,50403.429
2010218,GREEN ALGAE,Pedinomonas,7.34,NLA 2017,50403.429
2010218,CYANOBACTERIA,Planktolyngbya,35.2,NLA 2017,50403.429
2010218,CRYPTOPHYTES,Rhodomonas,52.1,NLA 2017,50403.429
2010218,CYANOBACTERIA,Snowella,0.439,NLA 2017,50403.429
2010218,GREEN ALGAE,Sphaerocystis,423,NLA 2017,50403.429
2010218,GREEN ALGAE,Staurastrum,3160,NLA 2017,50403.429
2010218,GREEN ALGAE,Tetraedron,31.5,NLA 2017,50403.429
2010218,EUGLENOIDS,Trachelomonas,325,NLA 2017,50403.429
2010219,CYANOBACTERIA,Anabaena,30.5,NLA 2017,6534.92
2010219,GREEN ALGAE,Chlamydomonas,1470,NLA 2017,6534.92
2010219,GREEN ALGAE,Chlorella,255,NLA 2017,6534.92
2010219,CYANOBACTERIA,Chroococcus,15.3,NLA 2017,6534.92
2010219,GREEN ALGAE,Coelastrum,756,NLA 2017,6534.92
2010219,GREEN ALGAE,Crucigenia,69.3,NLA 2017,6534.92
2010219,DIATOMS,Cyclotella,284,NLA 2017,6534.92
2010219,CYANOBACTERIA,Cylindrospermopsis,4.08,NLA 2017,6534.92
2010219,GREEN ALGAE,Kirchneriella,36.9,NLA 2017,6534.92
2010219,CHRYSOPHYTES,Mallomonas,448,NLA 2017,6534.92
2010219,CYANOBACTERIA,Merismopedia,4.83,NLA 2017,6534.92
2010219,GREEN ALGAE,Nephrocytium,244,NLA 2017,6534.92
2010219,CYANOBACTERIA,Raphidiopsis,4.01,NLA 2017,6534.92
2010219,CRYPTOPHYTES,Rhodomonas,1380,NLA 2017,6534.92
2010219,GREEN ALGAE,Scenedesmus,125,NLA 2017,6534.92
2010219,GREEN ALGAE,Sphaerocystis,781,NLA 2017,6534.92
2010219,GREEN ALGAE,Tetraedron,627,NLA 2017,6534.92
2010220,GREEN ALGAE,Ankyra,3.8,NLA 2017,1105.557
2010220,CYANOBACTERIA,Aphanocapsa,1.9,NLA 2017,1105.557
2010220,DIATOMS,Aulacoseira,332,NLA 2017,1105.557
2010220,GREEN ALGAE,Carteria,73.5,NLA 2017,1105.557
2010220,GREEN ALGAE,Chlorella,17.3,NLA 2017,1105.557
2010220,CYANOBACTERIA,Chroococcus,7.84,NLA 2017,1105.557
2010220,OTHER,Chrysochromulina,46.8,NLA 2017,1105.557
2010220,GREEN ALGAE,Crucigenia,24,NLA 2017,1105.557
2010220,CYANOBACTERIA,Cyanodictyon,6.01,NLA 2017,1105.557
2010220,DIATOMS,Cyclotella,30.9,NLA 2017,1105.557
2010220,CHRYSOPHYTES,Dinobryon,154,NLA 2017,1105.557
2010220,CYANOBACTERIA,Dolichospermum,36.7,NLA 2017,1105.557
2010220,GREEN ALGAE,Drepanochloris,0.297,NLA 2017,1105.557
2010220,CYANOBACTERIA,Merismopedia,60.5,NLA 2017,1105.557
2010220,GREEN ALGAE,Monoraphidium,2.53,NLA 2017,1105.557
2010220,DIATOMS,Nitzschia,5.56,NLA 2017,1105.557
2010220,CHRYSOPHYTES,Ochromonas,61.2,NLA 2017,1105.557
2010220,GREEN ALGAE,Oocystis,29.4,NLA 2017,1105.557
2010220,CRYPTOPHYTES,Rhodomonas,107,NLA 2017,1105.557
2010220,CYANOBACTERIA,Snowella,2.22,NLA 2017,1105.557
2010220,GREEN ALGAE,Sphaerocystis,78.1,NLA 2017,1105.557
2010220,DIATOMS,Urosolenia,24,NLA 2017,1105.557
2010221,DIATOMS,Achnanthidium,786,NLA 2017,5877.71
2010221,GREEN ALGAE,Ankyra,22.2,NLA 2017,5877.71
2010221,CYANOBACTERIA,Aphanizomenon,554,NLA 2017,5877.71
2010221,CYANOBACTERIA,Aphanocapsa,136,NLA 2017,5877.71
2010221,GREEN ALGAE,Chlorella,202,NLA 2017,5877.71
2010221,CYANOBACTERIA,Chroococcus,60.7,NLA 2017,5877.71
2010221,OTHER,Chrysochromulina,275,NLA 2017,5877.71
2010221,CYANOBACTERIA,Cyanodictyon,1350,NLA 2017,5877.71
2010221,CYANOBACTERIA,Cylindrospermopsis,7.26,NLA 2017,5877.71
2010221,GREEN ALGAE,Drepanochloris,5.05,NLA 2017,5877.71
2010221,GREEN ALGAE,Kirchneriella,50,NLA 2017,5877.71
2010221,CYANOBACTERIA,Merismopedia,45.3,NLA 2017,5877.71
2010221,GREEN ALGAE,Monoraphidium,129,NLA 2017,5877.71
2010221,DIATOMS,Nitzschia,46.1,NLA 2017,5877.71
2010221,CHRYSOPHYTES,Ochromonas,95.7,NLA 2017,5877.71
2010221,CYANOBACTERIA,Planktolyngbya,161,NLA 2017,5877.71
2010221,CRYPTOPHYTES,Rhodomonas,889,NLA 2017,5877.71
2010221,GREEN ALGAE,Scenedesmus,26.4,NLA 2017,5877.71
2010221,CYANOBACTERIA,Snowella,53.8,NLA 2017,5877.71
2010221,EUGLENOIDS,Strombomonas,894,NLA 2017,5877.71
2010221,GREEN ALGAE,Tetrastrum,89.2,NLA 2017,5877.71
2010222,DIATOMS,Achnanthidium,6.4,NLA 2017,17586.89
2010222,CYANOBACTERIA,Aphanizomenon,84.7,NLA 2017,17586.89
2010222,GREEN ALGAE,Chlamydomonas,558,NLA 2017,17586.89
2010222,GREEN ALGAE,Chlorella,349,NLA 2017,17586.89
2010222,CYANOBACTERIA,Chroococcus,6.79,NLA 2017,17586.89
2010222,CRYPTOPHYTES,Cryptomonas,6690,NLA 2017,17586.89
2010222,DIATOMS,Cyclotella,284,NLA 2017,17586.89
2010222,CYANOBACTERIA,Dolichospermum,508,NLA 2017,17586.89
2010222,CYANOBACTERIA,Macrospermum,1320,NLA 2017,17586.89
2010222,DIATOMS,Navicula,36.9,NLA 2017,17586.89
2010222,CHRYSOPHYTES,Ochromonas,1170,NLA 2017,17586.89
2010222,EUGLENOIDS,Phacus,173,NLA 2017,17586.89
2010222,CRYPTOPHYTES,Rhodomonas,5930,NLA 2017,17586.89
2010222,GREEN ALGAE,Sphaerocystis,75.1,NLA 2017,17586.89
2010222,GREEN ALGAE,Staurastrum,395,NLA 2017,17586.89
2010223,CYANOBACTERIA,Aphanocapsa,3.71,NLA 2017,12948.33
2010223,GREEN ALGAE,Chlamydomonas,434,NLA 2017,12948.33
2010223,GREEN ALGAE,Chlorella,124,NLA 2017,12948.33
2010223,CYANOBACTERIA,Chroococcus,50.1,NLA 2017,12948.33
2010223,OTHER,Chrysochromulina,1470,NLA 2017,12948.33
2010223,CRYPTOPHYTES,Cryptomonas,773,NLA 2017,12948.33
2010223,DIATOMS,Cyclotella,553,NLA 2017,12948.33
2010223,CYANOBACTERIA,Cylindrospermopsis,531,NLA 2017,12948.33
2010223,GREEN ALGAE,Dictyosphaerium,68.4,NLA 2017,12948.33
2010223,CHRYSOPHYTES,Dinobryon,643,NLA 2017,12948.33
2010223,DIATOMS,Fragilaria,5410,NLA 2017,12948.33
2010223,GREEN ALGAE,Kirchneriella,47,NLA 2017,12948.33
2010223,CHRYSOPHYTES,Ochromonas,189,NLA 2017,12948.33
2010223,CYANOBACTERIA,Planktolyngbya,264,NLA 2017,12948.33
2010223,CYANOBACTERIA,Planktothrix,110,NLA 2017,12948.33
2010223,CYANOBACTERIA,Pseudanabaena,450,NLA 2017,12948.33
2010223,CYANOBACTERIA,Radiocystis,129,NLA 2017,12948.33
2010223,CRYPTOPHYTES,Rhodomonas,1480,NLA 2017,12948.33
2010223,GREEN ALGAE,Scenedesmus,47,NLA 2017,12948.33
2010223,CYANOBACTERIA,Snowella,3.32,NLA 2017,12948.33
2010223,GREEN ALGAE,Tetraedron,64.8,NLA 2017,12948.33
2010223,GREEN ALGAE,Tetrastrum,104,NLA 2017,12948.33
2010224,CYANOBACTERIA,Aphanothece,154,NLA 2017,13289.94
2010224,GREEN ALGAE,Chlamydomonas,735,NLA 2017,13289.94
2010224,GREEN ALGAE,Chlorella,234,NLA 2017,13289.94
2010224,CYANOBACTERIA,Chroococcus,82.8,NLA 2017,13289.94
2010224,OTHER,Chrysochromulina,1300,NLA 2017,13289.94
2010224,CRYPTOPHYTES,Cryptomonas,1890,NLA 2017,13289.94
2010224,CYANOBACTERIA,Cyanodictyon,270,NLA 2017,13289.94
2010224,DIATOMS,Cyclotella,132,NLA 2017,13289.94
2010224,DIATOMS,Fragilaria,443,NLA 2017,13289.94
2010224,CYANOBACTERIA,Merismopedia,1.24,NLA 2017,13289.94
2010224,CYANOBACTERIA,Microcystis,119,NLA 2017,13289.94
2010224,CHRYSOPHYTES,Ochromonas,1430,NLA 2017,13289.94
2010224,GREEN ALGAE,Oocystis,123,NLA 2017,13289.94
2010224,GREEN ALGAE,Pediastrum,1400,NLA 2017,13289.94
2010224,GREEN ALGAE,Pedinomonas,14.5,NLA 2017,13289.94
2010224,CYANOBACTERIA,Planktolyngbya,3200,NLA 2017,13289.94
2010224,CYANOBACTERIA,Planktothrix,233,NLA 2017,13289.94
2010224,GREEN ALGAE,Scenedesmus,399,NLA 2017,13289.94
2010224,CYANOBACTERIA,Snowella,48.4,NLA 2017,13289.94
2010224,GREEN ALGAE,Tetraedron,1081,NLA 2017,13289.94
2010225,CYANOBACTERIA,Aphanizomenon,110,NLA 2017,1200.03
2010225,CYANOBACTERIA,Aphanocapsa,4.82,NLA 2017,1200.03
2010225,GREEN ALGAE,Chlamydomonas,278,NLA 2017,1200.03
2010225,GREEN ALGAE,Chlorella,113,NLA 2017,1200.03
2010225,CYANOBACTERIA,Chroococcus,26.91,NLA 2017,1200.03
2010225,GREEN ALGAE,Oocystis,37.5,NLA 2017,1200.03
2010225,CYANOBACTERIA,Raphidiopsis,1.78,NLA 2017,1200.03
2010225,CRYPTOPHYTES,Rhodomonas,563,NLA 2017,1200.03
2010225,GREEN ALGAE,Scenedesmus,55.4,NLA 2017,1200.03
2010225,GREEN ALGAE,Tetraedron,9.62,NLA 2017,1200.03
2010226,CYANOBACTERIA,Anabaena,647,NLA 2017,7027.73
2010226,CYANOBACTERIA,Aphanizomenon,126,NLA 2017,7027.73
2010226,DIATOMS,Aulacoseira,572,NLA 2017,7027.73
2010226,GREEN ALGAE,Chlamydomonas,900,NLA 2017,7027.73
2010226,GREEN ALGAE,Chlorella,220,NLA 2017,7027.73
2010226,CYANOBACTERIA,Chroococcus,124.5,NLA 2017,7027.73
2010226,GREEN ALGAE,Cosmarium,39.6,NLA 2017,7027.73
2010226,CRYPTOPHYTES,Cryptomonas,2100,NLA 2017,7027.73
2010226,GREEN ALGAE,Kirchneriella,18.7,NLA 2017,7027.73
2010226,CYANOBACTERIA,Merismopedia,4.83,NLA 2017,7027.73
2010226,CHRYSOPHYTES,Ochromonas,1060,NLA 2017,7027.73
2010226,CYANOBACTERIA,Planktolyngbya,156,NLA 2017,7027.73
2010226,CYANOBACTERIA,Raphidiopsis,1.1,NLA 2017,7027.73
2010226,CRYPTOPHYTES,Rhodomonas,1058,NLA 2017,7027.73
2010227,GREEN ALGAE,Ankistrodesmus,106,NLA 2017,59639.1
2010227,CYANOBACTERIA,Aphanizomenon,218,NLA 2017,59639.1
2010227,GREEN ALGAE,Chlorella,173,NLA 2017,59639.1
2010227,CYANOBACTERIA,Chroococcus,122,NLA 2017,59639.1
2010227,OTHER,Chrysochromulina,501,NLA 2017,59639.1
2010227,GREEN ALGAE,Crucigenia,705,NLA 2017,59639.1
2010227,CYANOBACTERIA,Cyanodictyon,531,NLA 2017,59639.1
2010227,DIATOMS,Cyclotella,249,NLA 2017,59639.1
2010227,GREEN ALGAE,Dictyosphaerium,1210,NLA 2017,59639.1
2010227,CYANOBACTERIA,Dolichospermum,6340,NLA 2017,59639.1
2010227,DIATOMS,Fragilaria,11300,NLA 2017,59639.1
2010227,CYANOBACTERIA,Gomphosphaeria,4020,NLA 2017,59639.1
2010227,GREEN ALGAE,Kirchneriella,40,NLA 2017,59639.1
2010227,CYANOBACTERIA,Merismopedia,213.2,NLA 2017,59639.1
2010227,CYANOBACTERIA,Microcystis,519,NLA 2017,59639.1
2010227,GREEN ALGAE,Monoraphidium,457.9,NLA 2017,59639.1
2010227,DIATOMS,Navicula,731,NLA 2017,59639.1
2010227,DIATOMS,Nitzschia,177,NLA 2017,59639.1
2010227,CHRYSOPHYTES,Ochromonas,1040,NLA 2017,59639.1
2010227,GREEN ALGAE,Oocystis,691,NLA 2017,59639.1
2010227,CYANOBACTERIA,Planktolyngbya,840,NLA 2017,59639.1
2010227,CYANOBACTERIA,Planktothrix,20300,NLA 2017,59639.1
2010227,CYANOBACTERIA,Pseudanabaena,2720,NLA 2017,59639.1
2010227,CRYPTOPHYTES,Rhodomonas,4770,NLA 2017,59639.1
2010227,GREEN ALGAE,Scenedesmus,614,NLA 2017,59639.1
2010227,CYANOBACTERIA,Snowella,106,NLA 2017,59639.1
2010227,GREEN ALGAE,Tetraedron,945,NLA 2017,59639.1
2010228,CYANOBACTERIA,Aphanizomenon,323,NLA 2017,2500.53
2010228,GREEN ALGAE,Chlorella,304,NLA 2017,2500.53
2010228,CYANOBACTERIA,Chroococcus,72.4,NLA 2017,2500.53
2010228,DIATOMS,Cyclotella,143,NLA 2017,2500.53
2010228,GREEN ALGAE,Dictyosphaerium,24.6,NLA 2017,2500.53
2010228,CYANOBACTERIA,Dolichospermum,235,NLA 2017,2500.53
2010228,CYANOBACTERIA,Merismopedia,125,NLA 2017,2500.53
2010228,GREEN ALGAE,Monoraphidium,14.5,NLA 2017,2500.53
2010228,CHRYSOPHYTES,Ochromonas,113,NLA 2017,2500.53
2010228,GREEN ALGAE,Oocystis,305,NLA 2017,2500.53
2010228,CYANOBACTERIA,Planktolyngbya,1.13,NLA 2017,2500.53
2010228,CRYPTOPHYTES,Rhodomonas,549,NLA 2017,2500.53
2010228,CYANOBACTERIA,Snowella,19.9,NLA 2017,2500.53
2010228,GREEN ALGAE,Tetraedron,271,NLA 2017,2500.53
2010229,DIATOMS,Achnanthidium,1.41,NLA 2017,4302.11
2010229,GREEN ALGAE,Chlamydomonas,430,NLA 2017,4302.11
2010229,GREEN ALGAE,Chlorella,63.4,NLA 2017,4302.11
2010229,CYANOBACTERIA,Chroococcus,2.88,NLA 2017,4302.11
2010229,GREEN ALGAE,Crucigenia,4.42,NLA 2017,4302.11
2010229,CRYPTOPHYTES,Cryptomonas,1580,NLA 2017,4302.11
2010229,CHRYSOPHYTES,Dinobryon,1180,NLA 2017,4302.11
2010229,CHRYSOPHYTES,Ochromonas,129,NLA 2017,4302.11
2010229,CRYPTOPHYTES,Rhodomonas,911,NLA 2017,4302.11
2010230,CYANOBACTERIA,Anabaena,69.5,NLA 2017,2529.7
2010230,CYANOBACTERIA,Aphanizomenon,63.2,NLA 2017,2529.7
2010230,DIATOMS,Aulacoseira,37.7,NLA 2017,2529.7
2010230,GREEN ALGAE,Chlamydomonas,269,NLA 2017,2529.7
2010230,GREEN ALGAE,Chlorella,79.9,NLA 2017,2529.7
2010230,CYANOBACTERIA,Chroococcus,35.2,NLA 2017,2529.7
2010230,OTHER,Chrysochromulina,17.9,NLA 2017,2529.7
2010230,CRYPTOPHYTES,Cryptomonas,412,NLA 2017,2529.7
2010230,CHRYSOPHYTES,Ochromonas,258,NLA 2017,2529.7
2010230,GREEN ALGAE,Oocystis,19.6,NLA 2017,2529.7
2010230,CRYPTOPHYTES,Rhodomonas,1157,NLA 2017,2529.7
2010230,GREEN ALGAE,Sphaerocystis,39,NLA 2017,2529.7
2010230,CYANOBACTERIA,Woronichinia,71.7,NLA 2017,2529.7
2010231,DIATOMS,Achnanthidium,2.33,NLA 2017,6401.31
2010231,CYANOBACTERIA,Aphanizomenon,1230,NLA 2017,6401.31
2010231,DIATOMS,Asterionella,153,NLA 2017,6401.31
2010231,GREEN ALGAE,Chlamydomonas,714,NLA 2017,6401.31
2010231,GREEN ALGAE,Chlorella,115,NLA 2017,6401.31
2010231,CYANOBACTERIA,Chroococcus,19.2,NLA 2017,6401.31
2010231,CRYPTOPHYTES,Cryptomonas,342,NLA 2017,6401.31
2010231,CYANOBACTERIA,Cylindrospermopsis,70,NLA 2017,6401.31
2010231,CHRYSOPHYTES,Dinobryon,695,NLA 2017,6401.31
2010231,CYANOBACTERIA,Dolichospermum,54.8,NLA 2017,6401.31
2010231,DINOFLAGELLATES,Glenodinium,284,NLA 2017,6401.31
2010231,CYANOBACTERIA,Macrospermum,273,NLA 2017,6401.31
2010231,CYANOBACTERIA,Merismopedia,8.49,NLA 2017,6401.31
2010231,GREEN ALGAE,Nephrocytium,30.2,NLA 2017,6401.31
2010231,CHRYSOPHYTES,Ochromonas,1090,NLA 2017,6401.31
2010231,GREEN ALGAE,Oocystis,58.7,NLA 2017,6401.31
2010231,CYANOBACTERIA,Planktolyngbya,239,NLA 2017,6401.31
2010231,CYANOBACTERIA,Pseudanabaena,42,NLA 2017,6401.31
2010231,CYANOBACTERIA,Raphidiopsis,3.39,NLA 2017,6401.31
2010231,CRYPTOPHYTES,Rhodomonas,714,NLA 2017,6401.31
2010231,GREEN ALGAE,Scenedesmus,46.2,NLA 2017,6401.31
2010231,DIATOMS,Tabellaria,217,NLA 2017,6401.31
2010232,CYANOBACTERIA,Anabaena,2460,NLA 2017,60254.6
2010232,DIATOMS,Aulacoseira,1130,NLA 2017,60254.6
2010232,GREEN ALGAE,Chlorella,672,NLA 2017,60254.6
2010232,CYANOBACTERIA,Chroococcus,3234,NLA 2017,60254.6
2010232,CRYPTOPHYTES,Cryptomonas,1170,NLA 2017,60254.6
2010232,DIATOMS,Cyclotella,1620,NLA 2017,60254.6
2010232,CYANOBACTERIA,Cylindrospermopsis,1650,NLA 2017,60254.6
2010232,DIATOMS,Fragilaria,164,NLA 2017,60254.6
2010232,DIATOMS,Gyrosigma,16100,NLA 2017,60254.6
2010232,CYANOBACTERIA,Limnolyngbya,3410,NLA 2017,60254.6
2010232,CYANOBACTERIA,Merismopedia,537.2,NLA 2017,60254.6
2010232,CYANOBACTERIA,Microcystis,576,NLA 2017,60254.6
2010232,DIATOMS,Nitzschia,16,NLA 2017,60254.6
2010232,CYANOBACTERIA,Planktolyngbya,7990,NLA 2017,60254.6
2010232,CYANOBACTERIA,Pseudanabaena,1700,NLA 2017,60254.6
2010232,CYANOBACTERIA,Raphidiopsis,30.9,NLA 2017,60254.6
2010232,CRYPTOPHYTES,Rhodomonas,1661,NLA 2017,60254.6
2010232,GREEN ALGAE,Scenedesmus,11400,NLA 2017,60254.6
2010232,CYANOBACTERIA,Snowella,16.3,NLA 2017,60254.6
2010232,GREEN ALGAE,Staurastrum,902,NLA 2017,60254.6
2010232,DIATOMS,Staurosira,373,NLA 2017,60254.6
2010232,DIATOMS,Staurosirella,75.2,NLA 2017,60254.6
2010232,DIATOMS,Tabellaria,870,NLA 2017,60254.6
2010232,GREEN ALGAE,Tetradesmus,2360,NLA 2017,60254.6
2010232,GREEN ALGAE,Tetraedron,31,NLA 2017,60254.6
2010232,GREEN ALGAE,Tetrastrum,106,NLA 2017,60254.6
2010233,CYANOBACTERIA,Aphanizomenon,132,NLA 2017,84764.2
2010233,GREEN ALGAE,Chlamydomonas,4990,NLA 2017,84764.2
2010233,GREEN ALGAE,Chlorella,297,NLA 2017,84764.2
2010233,CYANOBACTERIA,Chroococcus,19.9,NLA 2017,84764.2
2010233,CRYPTOPHYTES,Cryptomonas,1220,NLA 2017,84764.2
2010233,CYANOBACTERIA,Cylindrospermopsis,4370,NLA 2017,84764.2
2010233,CYANOBACTERIA,Dactylococcopsis,14.3,NLA 2017,84764.2
2010233,CYANOBACTERIA,Phormidium,360,NLA 2017,84764.2
2010233,CYANOBACTERIA,Planktolyngbya,3750,NLA 2017,84764.2
2010233,CYANOBACTERIA,Pseudanabaena,44000,NLA 2017,84764.2
2010233,CYANOBACTERIA,Raphidiopsis,160,NLA 2017,84764.2
2010233,CRYPTOPHYTES,Rhodomonas,9230,NLA 2017,84764.2
2010233,GREEN ALGAE,Tetraedron,621,NLA 2017,84764.2
2010233,DIATOMS,Ulnaria,15600,NLA 2017,84764.2
2010234,GREEN ALGAE,Ankyra,57.3,NLA 2017,1225.1465
2010234,GREEN ALGAE,Chlamydomonas,41.3,NLA 2017,1225.1465
2010234,GREEN ALGAE,Chlorella,12.6,NLA 2017,1225.1465
2010234,CYANOBACTERIA,Chroococcus,3.93,NLA 2017,1225.1465
2010234,OTHER,Chrysochromulina,33.7,NLA 2017,1225.1465
2010234,CRYPTOPHYTES,Cryptomonas,88.5,NLA 2017,1225.1465
2010234,CHRYSOPHYTES,Mallomonas,173,NLA 2017,1225.1465
2010234,GREEN ALGAE,Monoraphidium,7.97,NLA 2017,1225.1465
2010234,CHRYSOPHYTES,Ochromonas,54.9,NLA 2017,1225.1465
2010234,GREEN ALGAE,Pedinomonas,7.95,NLA 2017,1225.1465
2010234,CYANOBACTERIA,Planktolyngbya,0.0965,NLA 2017,1225.1465
2010234,CRYPTOPHYTES,Rhodomonas,709.6,NLA 2017,1225.1465
2010234,GREEN ALGAE,Vitreochlamys,34.3,NLA 2017,1225.1465
2010235,CYANOBACTERIA,Aphanocapsa,188,NLA 2017,25735.6
2010235,GREEN ALGAE,Chlorella,604,NLA 2017,25735.6
2010235,CYANOBACTERIA,Chroococcus,266,NLA 2017,25735.6
2010235,OTHER,Chrysochromulina,414,NLA 2017,25735.6
2010235,CYANOBACTERIA,Cyanodictyon,364,NLA 2017,25735.6
2010235,DIATOMS,Cyclotella,518,NLA 2017,25735.6
2010235,CYANOBACTERIA,Cylindrospermopsis,15500,NLA 2017,25735.6
2010235,GREEN ALGAE,Drepanochloris,95.2,NLA 2017,25735.6
2010235,GREEN ALGAE,Golenkiniopsis,176,NLA 2017,25735.6
2010235,GREEN ALGAE,Kirchneriella,66.7,NLA 2017,25735.6
2010235,CYANOBACTERIA,Merismopedia,693,NLA 2017,25735.6
2010235,GREEN ALGAE,Monoraphidium,322,NLA 2017,25735.6
2010235,CHRYSOPHYTES,Ochromonas,1190,NLA 2017,25735.6
2010235,CYANOBACTERIA,Pseudanabaena,639,NLA 2017,25735.6
2010235,CRYPTOPHYTES,Rhodomonas,4450,NLA 2017,25735.6
2010235,GREEN ALGAE,Scourfieldia,97.7,NLA 2017,25735.6
2010235,CYANOBACTERIA,Snowella,152,NLA 2017,25735.6
2010236,CYANOBACTERIA,Aphanizomenon,12.6,NLA 2017,21801.926
2010236,DINOFLAGELLATES,Ceratium,2870,NLA 2017,21801.926
2010236,GREEN ALGAE,Chlamydomonas,994,NLA 2017,21801.926
2010236,GREEN ALGAE,Chlorella,123,NLA 2017,21801.926
2010236,CYANOBACTERIA,Chroococcus,0.626,NLA 2017,21801.926
2010236,GREEN ALGAE,Cosmarium,13,NLA 2017,21801.926
2010236,GREEN ALGAE,Crucigenia,49,NLA 2017,21801.926
2010236,CRYPTOPHYTES,Cryptomonas,244,NLA 2017,21801.926
2010236,CHRYSOPHYTES,Dinobryon,15700,NLA 2017,21801.926
2010236,CYANOBACTERIA,Macrospermum,36.1,NLA 2017,21801.926
2010236,CHRYSOPHYTES,Ochromonas,64.4,NLA 2017,21801.926
2010236,GREEN ALGAE,Oocystis,45.1,NLA 2017,21801.926
2010236,CRYPTOPHYTES,Rhodomonas,885,NLA 2017,21801.926
2010236,GREEN ALGAE,Sphaerocystis,756,NLA 2017,21801.926
2010236,CYANOBACTERIA,Woronichinia,9.1,NLA 2017,21801.926
2010237,GREEN ALGAE,Chlorella,30.6,NLA 2017,722.337
2010237,CYANOBACTERIA,Chroococcus,5.43,NLA 2017,722.337
