Lake_ID,altitude,area,perimeter,latitude,longitude,lake_depth,secchi_bottom,Survey,secchi_depth,Sodium,Calcium,Magnesium,Chloride,Potassium,Sulfate,Temperature_up,Temperature_bottom,DO_up,DO_bottom,pH_up,pH_bottom,Conductivity,Chla,TP,TN,DOC,Colour,Stratification,Thermocline_m,Epilimnion_bot,Hypolimnion_top,wind_30d,t2m_30d,ssr_30d,tp_30d,degree_day_thr0,Biom_Cladocera_ugL,Biom_Copepoda_ugL,Biom_OTHER_ugL,Biom_CladOther_ugL,Biom_CopCal_ugL,Biom_CopCyc_ugL,Biom_CopOther_ugL,Biom_Daphnia_ugL,Ecoregion
2010368,4,0.1282016,4244.305,26.14016,-97.39058,1.2,Yes,NLA 2017,NA,257.986,76.473,39.576,309.696,9.767,403.325,30.11319263,30.175,4.570394081,4.5475,8.107069908,8.1,1.964,2.83,20.67625,0.688,6.4,10,Stratification status could not be assessed,NA,NA,NA,5.287153931,28.05387499,20259907.47,0.065526832,5488.935788,0.287680015,9.099504001,0,0.287680015,0.686297614,8.184778896,0.228427491,0,GREAT PLAINS
2010369,409,0.5277777,4503.245,40.57928,-96.84481,2.9,No,NLA 2017,0.525,9.141,29.622,6.721,4.001,8.314,8.338,24.91833333,24.084375,10.575,8.175,9.096666667,8.984375,0.2574,59.8,290.5725,1.843,10.71,18,stratified,0.771786079,0.361703393,1.166917055,4.182190889,23.84560259,22583300.24,0.02520755,5317.272238,1110.454832,135.4455289,0,99.60634603,131.6722719,3.773256998,0,1010.848486,GREAT PLAINS
2010370,908,0.03787581,1058.926,46.54361,-104.0277,3.1,No,NLA 2017,0.75,873.158,35.826,62.236,15.92,14.015,1324.764,18.40333333,18.0375,4.166666667,3.3875,8.575333333,8.5725,3.9125,2.66,122.9575,3.135,28.08,60,mixed,NA,NA,NA,5.334680033,19.43652505,22443805.87,0.023445493,4564.950472,13.26693899,28.4774761,0,0.087048293,0.036459822,28.44101628,0,13.1798907,GREAT PLAINS
2010371,436,0.2067339,1690.055,43.46132,-95.17251,2.2,No,NLA 2017,0.55,7.276,37.657,26.197,19.977,2.862,18.115,21.7,21.63333333,8.9,8.866666667,9.1,9.1,0.4056,25.28,178.1825,1.336,6.32,10,mixed,NA,NA,NA,4.124442977,20.55870293,21395908.01,0.09272954,4738.4352,580.1699598,545.6735179,0,16.37264922,271.8273643,273.8461536,0,563.7973106,GREAT PLAINS
2010372,2081,0.4853105,4732.111,38.62494,-112.4333,3.5,No,NLA 2017,2.6,34.034,25.562,21.815,39.199,1.624,11.735,20.505,18.898,15.16571429,10.221,9.554047619,8.726,0.4189,2.69,36.1825,1.04,12.18,37,stratified,2.75,1.813145702,3,2.599945418,20.11254166,26638410.21,9.08E-04,4557.898477,100.269567,100.4217524,0,65.67290435,95.25733339,5.164419044,0,34.59666269,NORTHWESTERN FORESTED MOUNTAINS
2010373,30,6.523204,36584.71,31.3165,-92.73712,6.2,No,NLA 2017,1.375,2.897,3.636,0.929,3.097,1.134,1.516,28.93835714,26.92625,9.161928571,2.124,8.497571429,6.517428571,0.0438,20.27,38.23625,0.549,6.02,20,stratified,1.388009634,0.1,3.142324086,2.155494819,24.87730727,15624314.94,0.151939862,4955.908861,1.68498372,0.083716407,0,0.349363108,0,0.025519767,0.05819664,1.335620612,EASTERN TEMPERATE FORESTS
2010374,533,0.2302535,2620.296,45.45708,-97.67268,7,No,NLA 2017,1.75,213.485,100.614,218.829,29.432,42.004,1136.673,18.9,18.9,8.200584795,6.25,8.7,8.64,2.5411,6.93,260.01625,2.046,20.15,20,mixed,NA,NA,NA,4.332908985,19.56012549,21924286.3,0.085598515,4905.752554,567.0618731,493.20721,0,0,463.2830829,29.92412712,0,567.0618731,GREAT PLAINS
2010375,378,0.1622573,1736.732,40.79017,-80.98123,2.5,No,NLA 2017,1.15,9.429,10.341,2.876,16.203,1.322,2.13,21.74269231,21.25,5.0325,2.565,6.799076923,6.665,0.1283,19.04,55.1575,0.903,8.01,35,Stratification status could not be assessed,NA,NA,NA,2.299831529,19.77144951,18213860.37,0.10107031,4468.109485,273.9453522,231.0686424,0,222.8772436,97.21485267,133.8537898,0,51.06810863,EASTERN TEMPERATE FORESTS
2010376,1631,0.5209382,5811.496,31.42463,-110.4522,16.7,No,NLA 2017,2.55,9.665,26.138,4.306,4.97,4.69,2.456,23,9.1,11.1075,0.00625,8.9,8.50625,0.2132,3.73,13.605,0.826,12.34,5,mixed,NA,NA,NA,2.012958471,25.61109848,24813875.34,0.003106022,5437.064183,77.74613763,8.961994563,0,10.60289057,8.041426148,0.920568415,0,67.14324706,SOUTHERN SEMI-ARID HIGHLANDS
2010377,188,4.489603,37738.01,40.86164,-75.61191,20.1,No,NLA 2017,4.275,8.955,6.268,2.231,16.674,0.681,4.764,23.31309524,8.3125,8.747619048,7.31875,7.687380952,6.501875,0.1021,1.52,8.44375,0.84,1.4,7,stratified,7.249296177,4.736714165,12.55205304,2.159030439,19.44072228,17615851.39,0.115735637,4565.677038,52.14740245,4.346141922,0,51.07745862,0,4.346141922,0,1.069943834,EASTERN TEMPERATE FORESTS
2010378,1575,0.7228422,5820.397,38.39816,-115.1171,1.9,Yes,NLA 2017,NA,63.091,26.605,46.827,21.821,15.427,79.58,22.88214286,22.66666667,8.382142857,8.4,8.853928571,8.846666667,0.7217,2.3,23.235,0.621,6.25,12,Stratification status could not be assessed,NA,NA,NA,3.024154814,25.79596147,24694890.98,0.002181859,5741.974803,65.01618025,1.852988571,0,12.96780329,0,1.852988571,0,52.04837696,NORTH AMERICAN DESERTS
2010379,354.04,0.2855817,4688.812,37.09209,-96.798912,7.7,No,NLA 2017,0.95,4.122,38.375,5.256,2.14,2.019,2.631,26.41,19.94625,7.585,0.8425,8.47,7.56375,0.2469,26.32,35.99,0.54,3.33,12,stratified,6.30068746,4.623469503,7.039879757,3.567216822,25.00819122,20732941.94,0.073906627,5506.855634,69.32290934,36.03663731,0,0.484550653,32.17461442,3.221094599,0.640928294,68.83835868,GREAT PLAINS
2010380,253,0.4905709,3210,41.28518,-85.69358,8.4,No,NLA 2017,3.1,13.874,51.076,19.355,20.861,1.641,16.561,22.22952381,15.3925,9.207857143,3.26875,8.21047619,7.8425,0.4543,6.13,19.31625,0.679,6.72,13,stratified,5.542767186,4.346487726,7.2,3.597117683,21.00924101,20297319.92,0.050666954,4891.763472,76.92319458,57.27344998,0,1.635687196,49.90342754,7.007967418,0.362055025,75.28750739,EASTERN TEMPERATE FORESTS
2010381,415,0.05901478,1396.093,40.9796,-96.95044,3.4,No,NLA 2017,0.82,48.973,41.19,18.304,103.793,7.413,22.973,24.95555556,22.15,9.104444444,1.081666667,8.67,7.359166667,0.6333,50.4,89.06375,1.586,8.22,11,Stratification status could not be assessed,NA,NA,NA,4.313087934,24.19664789,22291425.28,0.048653454,5426.846901,1.334588722,1.656982299,0,0.463182294,1.351515348,0.305466951,0,0.871406428,GREAT PLAINS
2010382,369,1.763473,8899.261,42.48526,-94.63007,3.5,No,NLA 2017,0.4,9.806,38.633,29.522,26.529,2.338,50.471,22.45,22.2,10.45,6.53,8.35,7.97,0.482,69.12,75.52,1.816,5.67,10,mixed,NA,NA,NA,4.027287944,22.13432549,22215396.17,0.047931325,5113.190048,26.58174062,187.1690772,0,22.46701005,125.3639503,59.56447685,2.240650039,4.11473057,GREAT PLAINS
2010383,250,1.940342,7859.004,41.28699,-85.78291,12.3,No,NLA 2017,2.05,16.438,43.047,19.829,26.792,2.141,32.572,22.50436508,12.5175,7.968571429,0.112,7.917142857,7.413,0.4407,9.05,23.19625,0.795,5.1,10,stratified,6.584163314,4.657754981,9.223815744,3.596813482,20.95987611,20435852.38,0.059354246,4865.556183,131.7908058,78.75746016,0,3.025808435,50.89378952,27.86367063,0,128.7649974,EASTERN TEMPERATE FORESTS
2010384,913,1.509849,7114.452,48.24729,-114.1209,38,No,NLA 2017,3.6,3.678,27.639,11.191,1.378,0.717,1.782,21.1375,4.366666667,9.175,0,8.4125,7.2,0.2376,2.19,11.7575,0.259,2.57,4,stratified,3.63541334,2.167224269,8.923460076,1.307967017,15.50467286,20598556.22,0.066543826,3664.808668,48.27505855,158.1377503,0,26.01563325,11.23703851,146.9007117,0,22.2594253,NORTHWESTERN FORESTED MOUNTAINS
2010385,914,13.35843,26063.19,48.45099,-114.3814,49.5,No,NLA 2017,5.25,1.465,22.902,5.939,0.626,0.334,1.078,16.48,4.4,9.415,9.05,8.2,7.5,0.1659,0.54,6.47,0.08,1.65,0,stratified,2.491112578,1.824815613,3.145463761,1.472630508,15.36032968,21153825.52,0.060417467,3791.618752,10.17230538,52.47147521,0,0.392503766,0,52.47147521,0,9.779801611,NORTHWESTERN FORESTED MOUNTAINS
2010386,593,53.1203,96665.55,40.06311,-99.2922,10.4,No,NLA 2017,0.45,45.119,46.952,23.934,32.193,21.145,86.413,25.76296296,21.25,12.40481481,3.1225,8.882777778,8.02,0.6487,140.54,183.7275,1.816,6.57,8,stratified,0.05,0,1.799135607,3.688049422,23.63966593,22103399.89,0.021591857,5149.924627,250.7076733,213.3425457,0,0.834665785,212.0354811,1.307064655,0,249.8730075,GREAT PLAINS
2010387,73,0.4209609,6997.724,34.76559,-92.11244,1.5,No,NLA 2017,0.825,2.046,4.331,1.314,1.77,3.329,0,24.93,24.9,3.315,3.25,6.345,6.34,0.0523,26.4,224.39375,0.978,7.16,25,Stratification status could not be assessed,NA,NA,NA,2.243917674,25.06214011,18841748.39,0.080375041,4906.074668,0.228364813,3.521097755,0,0.224967411,2.915539307,0.605558448,0,0.003397402,EASTERN TEMPERATE FORESTS
2010388,266.54,1.739723,18024.26,37.23553,-96.19013,7,No,NLA 2017,2.05,3.583,40.059,3.698,2.31,2.499,6.547,26.785,17.045,7.36,0.475,8.3,7,0.2451,4.78,17.45625,0.374,3.88,19,stratified,5.093343402,2.746850472,6.5,3.399413994,25.01191458,20640451.42,0.060028109,5534.582021,3.568546426,85.65294629,0,3.568546426,50.23199709,35.05230129,0.368647905,0,GREAT PLAINS
2010389,427.6,0.2464182,2974.839,42.163341,-73.118017,4.6,No,NLA 2017,1.66,8.415,4.528,1.424,12.639,0.795,2.66,22.30352941,14.5,7.841764706,1.05,7.124705882,6.6,0.0773,16.34,15.29875,0.37,8.52,65,stratified,2.573936108,0.1,4,2.248195937,17.0068327,16835567.26,0.117189971,4274.624905,2.931037363,10.54900302,0,1.091412667,6.499104315,3.963701788,0.086196918,1.839624696,NORTHERN FORESTS
2010390,9,0.1404967,4793.572,26.07154,-97.55981,1,No,NLA 2017,0.2,175.117,71.383,28.398,202.708,6.832,303.95,29.1,29.1,6.33,6.326666667,8.24,8.24,1.4514,44.8,120.34125,1.391,5.33,3,Stratification status could not be assessed,NA,NA,NA,4.653563779,28.75692451,19370973.24,0.059584198,5779.591867,0.032036135,0.056699028,0,0.017472923,0,0.027367728,0.0293313,0.014563212,GREAT PLAINS
2010391,217,42.12858,292948,36.36073,-96.14653,15.6,No,NLA 2017,1.65,13.078,20.534,5.34,19.887,3.344,9.639,28.15411765,18.75,8.4,0,8.7,6.8,0.2188,8.97,11.9575,0.478,5.1,12,stratified,7.696234143,6.635264025,9.417499963,2.915940196,25.28078972,20613909.87,0.059039484,5398.868564,0.124537059,0.635696122,0,0.118639887,0.478677612,0.115661617,0.041356893,0.005897172,GREAT PLAINS
2010392,536,0.2086728,1887.905,44.32809,-97.11661,2.8,No,NLA 2017,1.08,135.334,166.217,148.701,30.028,16.923,1017.656,21.11166667,20.67916667,7.8375,7.716666667,8.5,8.5,2.0976,7.98,223.11,1.326,11.24,20,mixed,NA,NA,NA,4.108727254,20.08840395,21801196.56,0.086873888,4872.644308,7.354846267,872.5159373,0,5.871089482,559.0289343,313.487003,0,1.483756785,GREAT PLAINS
2010393,2133,1.443154,6780.685,38.60047,-111.8412,3.4,No,NLA 2017,1.4,10.263,27.332,10.712,8.536,3.662,0.738,20.51566667,20.2134375,9.395333333,9.1865625,9.115333333,9.266875,0.26,39.2,73.70625,1.265,6.22,17,mixed,NA,NA,NA,2.065108635,16.81786575,26530772.72,0.001554674,3897.346528,327.7319411,96.99962566,0,144.7456122,0,96.99962566,0,182.9863289,NORTHWESTERN FORESTED MOUNTAINS
2010394,534,0.1291515,1495.565,47.07428,-99.63065,2.5,No,NLA 2017,0.35,270.504,7.726,190.032,73.729,104.437,377.923,18.5,18.5,8.4,8.33,9.252,9.25,2.4237,27.2,125.16625,4.838,32.89,3,mixed,NA,NA,NA,4.229616925,18.77366868,21111194.72,0.076577754,4337.80647,5.424116297,410.5149901,0,5.022171656,163.2261726,247.2888174,0,0.401944641,GREAT PLAINS
2010395,461.61,33.91564,118619.1,38.948542,-98.568716,9.1,No,NLA 2017,1.05,434.897,145.033,42.98,575.823,15.618,466.925,24.1907,24.075,7.14405,6.953125,8.28,8.26375,3.0311,4.69,35.5175,0.838,7.37,8,mixed,NA,NA,NA,4.026857331,24.72540053,21643926.92,0.076330133,5217.136049,58.04885755,151.4259663,0,39.83850289,115.7808621,35.64510424,0,18.21035466,GREAT PLAINS
2010396,880,0.3385709,5122.414,35.14813,-82.71677,7,No,NLA 2017,2.7,1.549,1.357,0.428,0.952,0.883,0.478,22.665625,14.34,8.285714286,2.69,7.165625,5.895,0.0203,3.8,9.63625,0.25,1.77,4,mixed,NA,NA,NA,1.348138449,20.79635771,17551437.8,0.092340155,4058.743083,26.94430013,8.673096506,0,26.06848436,8.126855082,0.546241424,0,0.875815775,EASTERN TEMPERATE FORESTS
2010397,160,0.04839322,1056.025,34.35717,-81.76288,1.5,No,NLA 2017,0.55,0.976,2.133,1.4,0.89,0.474,0.38,22.86,22.43333333,0.494285714,0.333333333,5.99,5.966666667,0.03,37.76,66.51125,1.106,11.21,68,Stratification status could not be assessed,NA,NA,NA,1.686159142,24.80997659,17599098.78,0.081897413,4961.582702,271.3884679,188.884108,0,2.946662604,51.64863325,137.2354747,0,268.4418053,EASTERN TEMPERATE FORESTS
2010398,2869,0.1446221,1509.859,36.03989,-106.8486,3.1,No,NLA 2017,1,1.516,9.31,0.68,0.41,0.561,1.756,17.875,11.37857143,6.5,2.040178571,7.4,6.716964286,0.0584,8.72,36.915,0.619,10.36,53,Stratification status could not be assessed,NA,NA,NA,2.295678401,18.19493649,26505885.17,0.014792961,4175.946137,18.93122201,11.5941353,0,14.87277053,10.00332197,1.590813327,0,4.058451479,NORTHWESTERN FORESTED MOUNTAINS
2010399,235,2.857856,23155.49,35.5232,-96.31117,10.5,No,NLA 2017,1.265,5.975,14.116,4.498,6.248,3.235,7.275,28.3975,18,7.3975,0,7.6,6.8,0.1448,8.59,23.41875,0.549,5.72,19,stratified,4.625397869,3.567909942,7.40560674,2.765682945,25.51001177,19724500.4,0.070930453,5400.124959,3.454414869,67.51258896,0,3.386534631,45.07512024,20.74459003,1.692878692,0.067880238,GREAT PLAINS
2010400,0,0.1045597,1440.83,30.38261,-86.40663,4.5,No,NLA 2017,3.175,13.146,12.095,2.248,20.593,1.986,8.296,29,29,6.335,6.37,7.244761905,7.25,0.1552,2.24,7.37875,0.314,6.04,30,mixed,NA,NA,NA,2.778135298,25.38909305,15095836.66,0.343064659,4861.848182,5.797609558,28.27436818,0,5.797609558,3.722474854,24.50749949,0.044393836,0,EASTERN TEMPERATE FORESTS
2010401,664,0.398581281,4226.277383,44.05239264,-71.89091011,2,Yes,NLA 2017,NA,0.694,2.009,0.386,0.176,0.426,2.419,19.27,19.13333333,7.931666667,7.966666667,6.533333333,6.5,0.0186,2.97,15.7975,0.366,4.62,25,Stratification status could not be assessed,NA,NA,NA,1.873720004,15.49950429,16902114.52,0.150964861,4083.300241,42.58698379,300.5258054,0,42.58698379,0,300.5258054,0,0,NORTHERN FORESTS
2010402,1240,0.02823431,720.3436,45.03685,-122.2653,2.7,Yes,NLA 2017,NA,1.547,1.774,0.449,0.424,0.096,0.139,18.97619048,18.675,8.723809524,8.8,7.9,7.9,0.0199,2.54,9.26,0.13,1.14,0,mixed,NA,NA,NA,1.586446362,12.5574831,19509119.62,0.079292154,4134.27265,0.4764347,0.772389122,0,0.406898211,0.772389122,0,0,0.069536489,NORTHWESTERN FORESTED MOUNTAINS
2010403,238,0.6532853,5103.482,40.92625,-74.53537,2,No,NLA 2017,1.35,47.155,27.428,7.441,73.737,3.131,9.547,27.38629227,27.135,8.695046116,8.22,8.442861242,8.335,0.443,16.32,36.11375,0.728,6.47,13,Stratification status could not be assessed,NA,NA,NA,2.188953476,21.10913998,18236980.5,0.110077976,4897.582773,18.14044441,2.357743827,0,18.14044441,0,2.357743827,0,0,NORTHERN FORESTS
2010404,129,5.370273,14101.4,44.04172,-70.52594,18.2,No,NLA 2017,7.4,6.89,3.386,0.667,10.176,0.474,2.462,8.65125,6.1,23.97125,10.05,7.343625,6.42,0.061,0.91,4.36875,0.244,2.44,1,stratified,12.44553339,12.44553339,12.44553339,2.196254461,19.42201436,18940842.96,0.08068551,4673.801726,2.365422601,0.173818191,0,2.365422601,0,0.173818191,0,0,NORTHERN FORESTS
2010405,42,0.01067285,477.388,30.15681,-95.4684,3.284,No,NLA 2017,1.3,9.575,15.295,1.224,7.224,1.481,1.802,30.7,30.67336182,6.599816624,6.353399277,8.328091407,8.223806302,0.1315,40.53,58.8975,0.706,4.31,12,mixed,NA,NA,NA,2.546931652,26.83161616,17552488.98,0.140384098,5383.952904,63.90149124,70.02682632,0,63.54801072,62.31871876,7.708107559,0,0.35348052,EASTERN TEMPERATE FORESTS
2010406,629,13.28229,52911.51,46.60984,-101.8535,9,No,NLA 2017,1.95,326.907,96.248,89.266,21.903,12.853,912.009,21.87535714,18.715,10.63,7.581,8.44,8.256,2.2217,13.44,52.41,1.21,11.53,22,stratified,2.768540095,2.096096279,4.38835562,5.033402481,20.36289728,21728846.42,0.03940765,5090.637386,639.5663204,146.8504291,0,0.11766058,134.1432978,12.70713136,0,639.4486598,GREAT PLAINS
2010407,249,0.3471898,5148.097,40.75439,-92.44008,6.1,No,NLA 2017,0.8,9.654,33.527,7.815,14.098,5.972,12.444,26.3,23.6625,9.46,0.35,8.6,7.3125,0.2847,22.27,53.68,1.049,6.5,0,mixed,NA,NA,NA,3.637514075,24.13680782,20880341.25,0.107873871,5453.894595,10.1662782,97.84947295,0,4.724150785,87.37233786,8.154225612,2.322909477,5.442127414,GREAT PLAINS
2010408,142,44.77606,129781.3,38.72818,-121.1312,34.2,No,NLA 2017,5.35,1.864,4.438,1.5,0.927,0.627,1.464,24.493125,11.91,8.7153125,9.06875,7.17625,6,0.0447,2.05,10.5175,0.145,1.85,0,stratified,5.322481547,3.797579946,7.210123301,2.127154617,24.17089257,24607132.19,0.016989035,6030.025871,371.0772232,71.00345606,0,8.802129799,10.98431967,60.0191364,0,362.2750934,MEDITERRANEAN CALIFORNIA
2010409,488,1.465494,14441.17,39.01358,-121.0411,NA,No,NLA 2017,1.85,2.166,3.11,1.119,1.789,0.344,1.467,18.613,16.195,9.372,9.23,6.39,6.45,0.0364,0.82,11.555,0.065,1.14,2,stratified,1.346800224,0.5,2.323352836,1.840606697,23.88307889,24563154.29,0.028060379,6007.815814,0.264410129,0.03735416,0,0.264410129,0.005082035,0.032272125,0,0,MEDITERRANEAN CALIFORNIA
2010410,544,0.1727003,1602.258,47.06811,-99.07958,4.5,Yes,NLA 2017,NA,303.777,52.051,152.761,65.018,103.695,743.823,22.61416667,18.715,8.22297619,2.685,8.806904762,8.665,2.5912,74.67,593.275,4.888,32,26,stratified,2.343652373,0.764580878,4,4.111881454,18.63730608,20153622.23,0.076834653,4682.943158,46.96024542,751.0006939,0,3.85453058,385.9875058,365.0131881,0,43.10571484,GREAT PLAINS
2010411,15,0.267488,2808.307,36.93928,-121.7354,4.1,No,NLA 2017,1.05,44.547,66.423,30.461,47.527,4.851,80.056,23.75333333,23.60625,9.158833333,8.213125,6.2,6.075,0.731,25.6,648.653,0.868,6.73,3,mixed,NA,NA,NA,2.005645924,17.09237879,23522077.15,0.003083505,4161.630093,5.607581034,11.23105068,0,3.405425907,3.037702298,8.193348381,0,2.202155127,MEDITERRANEAN CALIFORNIA
2010412,123,0.07846157,2180.026,41.8576,-72.29784,4.4,No,NLA 2017,2.725,15.217,13.111,3.784,26.923,1.754,30.485,23.585,15.3,7.845,5.2,7.0325,6.6,0.1999,3.74,13.96625,0.385,3.5,18,stratified,2.483750942,0.618319853,4,2.331136464,20.22219874,18569212.5,0.089576394,4782.322655,103.0359723,10.70876717,0,25.27425747,3.451925316,7.256841856,0,77.76171478,EASTERN TEMPERATE FORESTS
2010413,93,0.01302202,471.951,29.85308,-96.37105,1.5,No,NLA 2017,0.7,4.163,6.104,1.564,4.521,1.697,0.603,28.20161734,28.15,1.559521814,1.5125,6.598466101,6.5475,0.0661,47.6,95.145,1.438,10.53,22,Stratification status could not be assessed,NA,NA,NA,3.616101748,27.78693372,18567409.86,0.069721353,5691.561913,12.44984065,487.5700872,0,12.44984065,466.3236267,21.24646053,0,0,EASTERN TEMPERATE FORESTS
2010414,343,0.01027374,428.446,38.00504,-92.07754,1.8,No,NLA 2017,0.92,3.578,18.233,12.325,3.714,2.453,19.816,26.51363636,26.4,4.113181818,3.99,8.117727273,7.983333333,0.2109,24,56.09125,0.783,6,16,Stratification status could not be assessed,NA,NA,NA,2.125918906,24.02322432,20406959.85,0.06799148,5080.463635,4.786338394,11.78259787,0,0.702038817,11.67477682,0.107821052,0,4.084299577,EASTERN TEMPERATE FORESTS
2010415,445,0.05170156,1317.219,41.89979,-75.65488,1.5,Yes,NLA 2017,NA,1.025,10.372,3.256,0.332,0.27,14.049,23.33636364,23.43333333,2.424090909,2.518333333,6.29,6.29,0.0876,13.6,45.18625,0.69,5.81,23,Stratification status could not be assessed,NA,NA,NA,2.227194271,19.133887,18748459.73,0.092225114,4295.190457,179.0875456,201.9705128,0,179.0875456,19.12078992,182.8497229,0,0,EASTERN TEMPERATE FORESTS
2010416,339,0.05207287,1248.46,44.02913,-85.54542,2.4,Yes,NLA 2017,NA,2.108,23.954,8.549,2.196,0.434,4.124,24.39444444,23.7,10.57527778,10.535,8.566944444,8.535,0.1958,2.67,18.6825,0.275,3.23,2,Stratification status could not be assessed,NA,NA,NA,2.717865998,19.09677623,18926447.27,0.13927888,4608.698621,2.934405553,0.820674844,0,2.934405553,0.793209206,0.027465638,0,0,NORTHERN FORESTS
2010417,33,0.04977113,886.778,41.45032,-71.51382,2.23,No,NLA 2017,0.745,39.217,6.954,2.268,62.892,2.031,6.188,25.14,20.26666667,4.375,0.266666667,6.325,6.066666667,0.27,9.04,29.745,0.926,7.35,83,stratified,1.625,0.272894148,1.75,3.982380611,20.02958911,21054121.49,0.073821605,4472.092126,103.6585267,11.48645769,0,102.1241652,2.104998908,9.381458779,0,1.534361507,EASTERN TEMPERATE FORESTS
2010418,1,0.3445885,4701.421,38.55865,-75.55874,1.2,No,NLA 2017,0.6,9.934,9.269,3.952,13.427,3.709,5.256,27.5,27.5,13.1,13.05,8.978571429,9,0.146,82.13,144.93625,3.713,4.12,27,Stratification status could not be assessed,NA,NA,NA,2.664050994,24.14509381,19452406.29,0.104014201,5112.929132,19.52515927,8.394812655,0,19.52515927,1.956539139,6.438273516,0,0,EASTERN TEMPERATE FORESTS
2010419,1,0.04224025,874.3274,29.55954,-82.95384,2.9,No,NLA 2017,0.75,5.29,44.593,3.651,8.643,0.747,3.04,30.32,30.04,5.729333333,3.018,8.196666667,7.689,0.2741,21.81,50.67875,0.885,8.58,20,mixed,NA,NA,NA,1.676747122,26.24562623,16574113.28,0.157901761,5335.74989,0.003219532,0.235016884,0,0.003219532,0,0.190927576,0.044089308,0,EASTERN TEMPERATE FORESTS
2010420,331,0.1690451,2272.15,40.99201,-81.17462,1.3,No,NLA 2017,0.25,18.081,34.172,9.443,27.214,3.63,21.119,25.1,25.13333333,8.0705,8.058333333,8.7235,8.721666667,0.3392,62.4,145.78375,1.928,8.53,24,Stratification status could not be assessed,NA,NA,NA,2.394598666,21.5211626,18541848.81,0.12866666,4762.951977,1.81971934,343.0747148,0,1.81971934,317.079395,25.99531982,0,0,EASTERN TEMPERATE FORESTS
2010421,504,0.2055269,1843.331,43.07985,-98.08074,1.3,No,NLA 2017,0.45,495.97,356.13,753.248,121.988,51.115,4553.398,25.7,25.7,4.675,4.683333333,8.1,8.1,6.6633,66.86,181.4875,4.215,29.65,16,Stratification status could not be assessed,NA,NA,NA,3.888051993,23.53101522,21095010.22,0.043829986,5644.0762,0,1213.426209,0,0,0,1213.426209,0,0,GREAT PLAINS
2010422,270,0.6374591,3791.392,45.07151,-93.12346,9.7,No,NLA 2017,2.45,42.796,23.951,8.296,69.154,1.707,3.726,25.56119048,8.78875,10.44880952,0.33875,8.96952381,7.14375,0.4004,8.19,9.82875,0.716,6.93,2,stratified,4.205547299,1.572240669,7.061152431,3.053931159,20.93245423,19736619.81,0.082032636,5106.344972,223.3961411,128.7869529,0,44.5342188,90.75502038,38.03193256,0,178.8619223,EASTERN TEMPERATE FORESTS
2010423,330,2.562103,6839.106,46.09872,-97.23814,2.5,No,NLA 2017,0.45,67.153,76.975,73.863,29.952,34.509,262.748,25.145,24.91,7.65,7.344,8.55,8.55,1.2115,16.44,624.26,2.086,18.17,15,mixed,NA,NA,NA,3.673263142,20.84421588,20286360.09,0.070628893,5446.27826,732.3599796,244.6957038,0,1.170061891,168.010432,76.68527177,0,731.1899177,GREAT PLAINS
2010424,855,0.14179,1770.95,48.08442,-108.3836,2,No,NLA 2017,0.275,331.201,93.419,276.045,33.448,14.883,1736.377,23.4,23.36666667,7.8,7.966666667,8.6,8.6,3.4286,94.47,266.48125,2.425,13.42,30,Stratification status could not be assessed,NA,NA,NA,3.657632413,20.49982075,22502150.37,0.01722945,5393.428548,18.01481754,563.6297356,0,0,121.298836,442.3308997,0,18.01481754,GREAT PLAINS
2010425,121,0.3153495,6978.224,35.33302,-94.55413,2.6,No,NLA 2017,0.4,18.729,35.443,10.907,22.051,2.583,8.439,31.69585526,29.87447549,14.00118421,7.455098039,8.398026316,7.632843137,0.3642,68.04,108.57875,1.274,4.14,15,stratified,0.11,0.1,1.51,2.021212976,26.31871675,18636734.69,0.117857729,5439.813872,0.519837733,0.086347795,0,0.48849032,0,0.026559178,0.059788617,0.031347413,EASTERN TEMPERATE FORESTS
